timestamp,host,latency_ms
2025-07-06T07:27:44.514257,208.67.222.222,29.0
2025-07-06T07:27:44.699055,8.8.8.8,32.0
2025-07-06T07:27:44.699693,1.1.1.1,10.0
2025-07-06T07:27:44.700317,cloudflare.com,6.0
2025-07-06T07:27:44.713185,ec2.ap-southeast-2.amazonaws.com,40.0
2025-07-06T07:27:44.713821,208.67.222.222,29.0
2025-07-06T07:27:44.891456,8.8.8.8,33.0
2025-07-06T07:27:44.892196,1.1.1.1,9.0
2025-07-06T07:27:44.892770,cloudflare.com,6.0
2025-07-06T07:27:44.923628,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:44.924296,208.67.222.222,31.0
2025-07-06T07:27:45.110689,8.8.8.8,31.0
2025-07-06T07:27:45.111269,1.1.1.1,7.0
2025-07-06T07:27:45.111853,cloudflare.com,8.0
2025-07-06T07:27:45.118998,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:27:45.119563,208.67.222.222,28.0
2025-07-06T07:27:45.294782,8.8.8.8,30.0
2025-07-06T07:27:45.295562,1.1.1.1,6.0
2025-07-06T07:27:45.296263,cloudflare.com,9.0
2025-07-06T07:27:45.310689,ec2.ap-southeast-2.amazonaws.com,41.0
2025-07-06T07:27:45.311357,208.67.222.222,32.0
2025-07-06T07:27:45.488155,8.8.8.8,31.0
2025-07-06T07:27:45.488850,1.1.1.1,6.0
2025-07-06T07:27:45.489446,cloudflare.com,8.0
2025-07-06T07:27:45.500367,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:45.500931,208.67.222.222,29.0
2025-07-06T07:27:45.680644,8.8.8.8,29.0
2025-07-06T07:27:45.681241,1.1.1.1,5.0
2025-07-06T07:27:45.681762,cloudflare.com,9.0
2025-07-06T07:27:45.697708,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:45.698247,208.67.222.222,27.0
2025-07-06T07:27:45.889997,8.8.8.8,31.0
2025-07-06T07:27:45.890648,1.1.1.1,8.0
2025-07-06T07:27:45.891236,cloudflare.com,5.0
2025-07-06T07:27:45.896825,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:45.897455,208.67.222.222,31.0
2025-07-06T07:27:46.079675,8.8.8.8,32.0
2025-07-06T07:27:46.080396,1.1.1.1,8.0
2025-07-06T07:27:46.080933,cloudflare.com,6.0
2025-07-06T07:27:46.084445,ec2.ap-southeast-2.amazonaws.com,timeout
2025-07-06T07:27:46.084989,208.67.222.222,29.0
2025-07-06T07:27:46.270264,8.8.8.8,33.0
2025-07-06T07:27:46.271379,1.1.1.1,15.0
2025-07-06T07:27:46.272018,cloudflare.com,9.0
2025-07-06T07:27:46.277512,ec2.ap-southeast-2.amazonaws.com,41.0
2025-07-06T07:27:46.278160,208.67.222.222,33.0
2025-07-06T07:27:46.455074,8.8.8.8,29.0
2025-07-06T07:27:46.455761,1.1.1.1,8.0
2025-07-06T07:27:46.456352,cloudflare.com,5.0
2025-07-06T07:27:46.469242,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:46.469849,208.67.222.222,27.0
2025-07-06T07:27:46.655873,8.8.8.8,32.0
2025-07-06T07:27:46.656601,1.1.1.1,9.0
2025-07-06T07:27:46.657269,cloudflare.com,7.0
2025-07-06T07:27:46.666010,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:46.666730,208.67.222.222,30.0
2025-07-06T07:27:46.845632,8.8.8.8,33.0
2025-07-06T07:27:46.846279,1.1.1.1,5.0
2025-07-06T07:27:46.846976,cloudflare.com,7.0
2025-07-06T07:27:46.858425,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:46.861594,208.67.222.222,28.0
2025-07-06T07:27:47.044118,8.8.8.8,32.0
2025-07-06T07:27:47.044706,1.1.1.1,6.0
2025-07-06T07:27:47.045291,cloudflare.com,10.0
2025-07-06T07:27:47.055146,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:47.055673,208.67.222.222,29.0
2025-07-06T07:27:47.235077,8.8.8.8,31.0
2025-07-06T07:27:47.235763,1.1.1.1,6.0
2025-07-06T07:27:47.236360,cloudflare.com,8.0
2025-07-06T07:27:47.247681,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:47.248357,208.67.222.222,31.0
2025-07-06T07:27:47.449805,8.8.8.8,32.0
2025-07-06T07:27:47.450517,1.1.1.1,7.0
2025-07-06T07:27:47.450940,cloudflare.com,8.0
2025-07-06T07:27:47.458758,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:47.459417,208.67.222.222,32.0
2025-07-06T07:27:47.659110,8.8.8.8,28.0
2025-07-06T07:27:47.660009,1.1.1.1,7.0
2025-07-06T07:27:47.663880,cloudflare.com,7.0
2025-07-06T07:27:47.692346,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:47.692977,208.67.222.222,26.0
2025-07-06T07:27:47.878892,8.8.8.8,31.0
2025-07-06T07:27:47.879468,1.1.1.1,7.0
2025-07-06T07:27:47.880080,cloudflare.com,10.0
2025-07-06T07:27:47.889820,ec2.ap-southeast-2.amazonaws.com,40.0
2025-07-06T07:27:47.890400,208.67.222.222,31.0
2025-07-06T07:27:48.108904,8.8.8.8,31.0
2025-07-06T07:27:48.109633,1.1.1.1,5.0
2025-07-06T07:27:48.110166,cloudflare.com,4.0
2025-07-06T07:27:48.117845,ec2.ap-southeast-2.amazonaws.com,40.0
2025-07-06T07:27:48.118492,208.67.222.222,31.0
2025-07-06T07:27:48.294995,8.8.8.8,31.0
2025-07-06T07:27:48.295653,1.1.1.1,8.0
2025-07-06T07:27:48.296356,cloudflare.com,7.0
2025-07-06T07:27:48.305270,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:27:48.305874,208.67.222.222,29.0
2025-07-06T07:27:48.483768,8.8.8.8,31.0
2025-07-06T07:27:48.484372,1.1.1.1,8.0
2025-07-06T07:27:48.485042,cloudflare.com,6.0
2025-07-06T07:27:48.493511,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:48.494288,208.67.222.222,29.0
2025-07-06T07:27:48.678376,8.8.8.8,31.0
2025-07-06T07:27:48.678951,1.1.1.1,9.0
2025-07-06T07:27:48.679541,cloudflare.com,7.0
2025-07-06T07:27:48.695830,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:48.696426,208.67.222.222,29.0
2025-07-06T07:27:48.874682,8.8.8.8,30.0
2025-07-06T07:27:48.875273,1.1.1.1,8.0
2025-07-06T07:27:48.875969,cloudflare.com,5.0
2025-07-06T07:27:48.889405,ec2.ap-southeast-2.amazonaws.com,40.0
2025-07-06T07:27:48.889917,208.67.222.222,29.0
2025-07-06T07:27:49.069290,8.8.8.8,30.0
2025-07-06T07:27:49.069914,1.1.1.1,7.0
2025-07-06T07:27:49.070504,cloudflare.com,9.0
2025-07-06T07:27:49.073494,ec2.ap-southeast-2.amazonaws.com,timeout
2025-07-06T07:27:49.074071,208.67.222.222,28.0
2025-07-06T07:27:49.278970,8.8.8.8,33.0
2025-07-06T07:27:49.279511,1.1.1.1,7.0
2025-07-06T07:27:49.280079,cloudflare.com,7.0
2025-07-06T07:27:49.280634,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:27:49.281200,208.67.222.222,29.0
2025-07-06T07:27:49.463710,8.8.8.8,33.0
2025-07-06T07:27:49.464336,1.1.1.1,7.0
2025-07-06T07:27:49.465005,cloudflare.com,7.0
2025-07-06T07:27:49.472432,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:27:49.473037,208.67.222.222,31.0
2025-07-06T07:27:49.652320,8.8.8.8,30.0
2025-07-06T07:27:49.652895,1.1.1.1,7.0
2025-07-06T07:27:49.653351,cloudflare.com,5.0
2025-07-06T07:27:49.660548,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:27:49.661144,208.67.222.222,28.0
2025-07-06T07:27:49.849003,8.8.8.8,30.0
2025-07-06T07:27:49.849935,1.1.1.1,6.0
2025-07-06T07:27:49.850629,cloudflare.com,9.0
2025-07-06T07:27:49.863364,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:49.864269,208.67.222.222,31.0
2025-07-06T07:27:50.052981,8.8.8.8,29.0
2025-07-06T07:27:50.053621,1.1.1.1,5.0
2025-07-06T07:27:50.054175,cloudflare.com,6.0
2025-07-06T07:27:50.066994,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:50.067778,208.67.222.222,28.0
2025-07-06T07:27:50.258197,8.8.8.8,32.0
2025-07-06T07:27:50.259073,1.1.1.1,9.0
2025-07-06T07:27:50.259701,cloudflare.com,5.0
2025-07-06T07:27:50.268835,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:50.269475,208.67.222.222,29.0
2025-07-06T07:27:50.471534,8.8.8.8,32.0
2025-07-06T07:27:50.472061,1.1.1.1,7.0
2025-07-06T07:27:50.472661,cloudflare.com,6.0
2025-07-06T07:27:50.481262,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:27:50.481887,208.67.222.222,30.0
2025-07-06T07:27:50.676057,8.8.8.8,34.0
2025-07-06T07:27:50.676643,1.1.1.1,11.0
2025-07-06T07:27:50.677291,cloudflare.com,10.0
2025-07-06T07:27:50.683322,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:50.684073,208.67.222.222,34.0
2025-07-06T07:27:50.866148,8.8.8.8,33.0
2025-07-06T07:27:50.866804,1.1.1.1,9.0
2025-07-06T07:27:50.867372,cloudflare.com,8.0
2025-07-06T07:27:50.875642,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:27:50.876260,208.67.222.222,30.0
2025-07-06T07:27:51.069763,8.8.8.8,30.0
2025-07-06T07:27:51.070515,1.1.1.1,7.0
2025-07-06T07:27:51.071241,cloudflare.com,13.0
2025-07-06T07:27:51.081410,ec2.ap-southeast-2.amazonaws.com,timeout
2025-07-06T07:27:51.081929,208.67.222.222,29.0
2025-07-06T07:27:51.275887,8.8.8.8,34.0
2025-07-06T07:27:51.277106,1.1.1.1,9.0
2025-07-06T07:27:51.277859,cloudflare.com,7.0
2025-07-06T07:27:51.280904,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:27:51.281652,208.67.222.222,34.0
2025-07-06T07:27:51.474453,8.8.8.8,30.0
2025-07-06T07:27:51.475388,1.1.1.1,6.0
2025-07-06T07:27:51.476145,cloudflare.com,10.0
2025-07-06T07:27:51.486034,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:27:51.486628,208.67.222.222,30.0
2025-07-06T07:27:51.666438,8.8.8.8,31.0
2025-07-06T07:27:51.667088,1.1.1.1,8.0
2025-07-06T07:27:51.667834,cloudflare.com,4.0
2025-07-06T07:27:51.677283,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:27:51.677951,208.67.222.222,29.0
2025-07-06T07:27:51.874263,8.8.8.8,33.0
2025-07-06T07:27:51.875075,1.1.1.1,8.0
2025-07-06T07:27:51.875626,cloudflare.com,7.0
2025-07-06T07:27:51.884737,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:51.885323,208.67.222.222,30.0
2025-07-06T07:27:52.086713,8.8.8.8,30.0
2025-07-06T07:27:52.087488,1.1.1.1,7.0
2025-07-06T07:27:52.088179,cloudflare.com,6.0
2025-07-06T07:27:52.088766,ec2.ap-southeast-2.amazonaws.com,timeout
2025-07-06T07:27:52.089308,208.67.222.222,29.0
2025-07-06T07:27:52.269394,8.8.8.8,29.0
2025-07-06T07:27:52.269975,1.1.1.1,5.0
2025-07-06T07:27:52.270568,cloudflare.com,7.0
2025-07-06T07:27:52.281399,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:52.282047,208.67.222.222,28.0
2025-07-06T07:27:52.467053,8.8.8.8,32.0
2025-07-06T07:27:52.467753,1.1.1.1,8.0
2025-07-06T07:27:52.468421,cloudflare.com,6.0
2025-07-06T07:27:52.476111,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:52.476799,208.67.222.222,31.0
2025-07-06T07:27:52.655451,8.8.8.8,30.0
2025-07-06T07:27:52.656185,1.1.1.1,6.0
2025-07-06T07:27:52.656744,cloudflare.com,5.0
2025-07-06T07:27:52.669641,ec2.ap-southeast-2.amazonaws.com,41.0
2025-07-06T07:27:52.670221,208.67.222.222,28.0
2025-07-06T07:27:52.930030,8.8.8.8,33.0
2025-07-06T07:27:52.930556,1.1.1.1,8.0
2025-07-06T07:27:52.931031,cloudflare.com,13.0
2025-07-06T07:27:52.943160,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:27:52.943729,208.67.222.222,32.0
2025-07-06T07:27:53.136793,8.8.8.8,31.0
2025-07-06T07:27:53.137435,1.1.1.1,7.0
2025-07-06T07:27:53.137968,cloudflare.com,15.0
2025-07-06T07:27:53.146311,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:27:53.146921,208.67.222.222,29.0
2025-07-06T07:27:53.336546,8.8.8.8,30.0
2025-07-06T07:27:53.337382,1.1.1.1,6.0
2025-07-06T07:27:53.337935,cloudflare.com,8.0
2025-07-06T07:27:53.345548,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:53.346188,208.67.222.222,28.0
2025-07-06T07:27:53.542086,8.8.8.8,31.0
2025-07-06T07:27:53.542717,1.1.1.1,6.0
2025-07-06T07:27:53.543381,cloudflare.com,7.0
2025-07-06T07:27:53.553857,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:27:53.554500,208.67.222.222,29.0
2025-07-06T07:27:53.746564,8.8.8.8,31.0
2025-07-06T07:27:53.747321,1.1.1.1,8.0
2025-07-06T07:27:53.747900,cloudflare.com,5.0
2025-07-06T07:27:53.758390,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:27:53.759232,208.67.222.222,31.0
2025-07-06T07:27:53.938823,8.8.8.8,31.0
2025-07-06T07:27:53.939488,1.1.1.1,5.0
2025-07-06T07:27:53.940042,cloudflare.com,8.0
2025-07-06T07:27:53.953993,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:53.954675,208.67.222.222,27.0
2025-07-06T07:27:54.142700,8.8.8.8,30.0
2025-07-06T07:27:54.143264,1.1.1.1,5.0
2025-07-06T07:27:54.143748,cloudflare.com,6.0
2025-07-06T07:27:54.158003,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:54.158597,208.67.222.222,27.0
2025-07-06T07:27:54.352651,8.8.8.8,32.0
2025-07-06T07:27:54.353410,1.1.1.1,8.0
2025-07-06T07:27:54.354007,cloudflare.com,5.0
2025-07-06T07:27:54.367495,ec2.ap-southeast-2.amazonaws.com,41.0
2025-07-06T07:27:54.368167,208.67.222.222,32.0
2025-07-06T07:27:54.565706,8.8.8.8,32.0
2025-07-06T07:27:54.566429,1.1.1.1,9.0
2025-07-06T07:27:54.566954,cloudflare.com,9.0
2025-07-06T07:27:54.579039,ec2.ap-southeast-2.amazonaws.com,timeout
2025-07-06T07:27:54.579690,208.67.222.222,31.0
2025-07-06T07:27:54.770402,8.8.8.8,32.0
2025-07-06T07:27:54.771015,1.1.1.1,8.0
2025-07-06T07:27:54.771519,cloudflare.com,8.0
2025-07-06T07:27:54.784057,ec2.ap-southeast-2.amazonaws.com,40.0
2025-07-06T07:27:54.784875,208.67.222.222,31.0
2025-07-06T07:27:54.967785,8.8.8.8,32.0
2025-07-06T07:27:54.968427,1.1.1.1,8.0
2025-07-06T07:27:54.969019,cloudflare.com,6.0
2025-07-06T07:27:54.975678,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:27:54.976208,208.67.222.222,30.0
2025-07-06T07:27:55.157746,8.8.8.8,33.0
2025-07-06T07:27:55.158432,1.1.1.1,3.0
2025-07-06T07:27:55.158999,cloudflare.com,7.0
2025-07-06T07:27:55.168475,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:27:55.169020,208.67.222.222,28.0
2025-07-06T07:27:55.347697,8.8.8.8,31.0
2025-07-06T07:27:55.348413,1.1.1.1,7.0
2025-07-06T07:27:55.348921,cloudflare.com,6.0
2025-07-06T07:27:55.356252,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:27:55.356831,208.67.222.222,29.0
2025-07-06T07:27:55.553378,8.8.8.8,29.0
2025-07-06T07:27:55.553986,1.1.1.1,5.0
2025-07-06T07:27:55.554675,cloudflare.com,10.0
2025-07-06T07:27:55.573930,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:55.574592,208.67.222.222,27.0
2025-07-06T07:27:55.766327,8.8.8.8,30.0
2025-07-06T07:27:55.767279,1.1.1.1,6.0
2025-07-06T07:27:55.767906,cloudflare.com,6.0
2025-07-06T07:27:55.781931,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:55.782606,208.67.222.222,29.0
2025-07-06T07:27:55.974460,8.8.8.8,30.0
2025-07-06T07:27:55.975061,1.1.1.1,5.0
2025-07-06T07:27:55.975687,cloudflare.com,15.0
2025-07-06T07:27:55.986864,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:55.987706,208.67.222.222,27.0
2025-07-06T07:27:56.178404,8.8.8.8,31.0
2025-07-06T07:27:56.179094,1.1.1.1,7.0
2025-07-06T07:27:56.179564,cloudflare.com,8.0
2025-07-06T07:27:56.194919,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:56.195465,208.67.222.222,29.0
2025-07-06T07:27:56.380951,8.8.8.8,30.0
2025-07-06T07:27:56.381699,1.1.1.1,6.0
2025-07-06T07:27:56.382164,cloudflare.com,6.0
2025-07-06T07:27:56.396366,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:56.396941,208.67.222.222,27.0
2025-07-06T07:27:56.575375,8.8.8.8,timeout
2025-07-06T07:27:56.576275,1.1.1.1,7.0
2025-07-06T07:27:56.576901,cloudflare.com,9.0
2025-07-06T07:27:56.583983,ec2.ap-southeast-2.amazonaws.com,timeout
2025-07-06T07:27:56.584613,208.67.222.222,timeout
2025-07-06T07:27:56.836061,8.8.8.8,30.0
2025-07-06T07:27:56.836713,1.1.1.1,9.0
2025-07-06T07:27:56.837264,cloudflare.com,9.0
2025-07-06T07:27:56.841252,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:27:56.841843,208.67.222.222,28.0
2025-07-06T07:27:57.033340,8.8.8.8,33.0
2025-07-06T07:27:57.034148,1.1.1.1,9.0
2025-07-06T07:27:57.034759,cloudflare.com,17.0
2025-07-06T07:27:57.042557,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:27:57.043360,208.67.222.222,31.0
2025-07-06T07:27:57.224732,8.8.8.8,29.0
2025-07-06T07:27:57.225320,1.1.1.1,5.0
2025-07-06T07:27:57.225898,cloudflare.com,7.0
2025-07-06T07:27:57.236876,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:57.237470,208.67.222.222,29.0
2025-07-06T07:27:57.412294,8.8.8.8,30.0
2025-07-06T07:27:57.413138,1.1.1.1,6.0
2025-07-06T07:27:57.413690,cloudflare.com,6.0
2025-07-06T07:27:57.424948,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:27:57.425654,208.67.222.222,30.0
2025-07-06T07:27:57.602881,8.8.8.8,28.0
2025-07-06T07:27:57.603516,1.1.1.1,8.0
2025-07-06T07:27:57.604169,cloudflare.com,6.0
2025-07-06T07:27:57.617598,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:57.618440,208.67.222.222,26.0
2025-07-06T07:27:57.809629,8.8.8.8,31.0
2025-07-06T07:27:57.810391,1.1.1.1,8.0
2025-07-06T07:27:57.810863,cloudflare.com,5.0
2025-07-06T07:27:57.818700,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:27:57.819484,208.67.222.222,30.0
2025-07-06T07:27:58.020538,8.8.8.8,30.0
2025-07-06T07:27:58.021364,1.1.1.1,6.0
2025-07-06T07:27:58.022045,cloudflare.com,8.0
2025-07-06T07:27:58.028894,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:27:58.029633,208.67.222.222,28.0
2025-07-06T07:27:58.218347,8.8.8.8,31.0
2025-07-06T07:27:58.218986,1.1.1.1,6.0
2025-07-06T07:27:58.219459,cloudflare.com,9.0
2025-07-06T07:27:58.233151,ec2.ap-southeast-2.amazonaws.com,40.0
2025-07-06T07:27:58.233687,208.67.222.222,29.0
2025-07-06T07:27:58.422766,8.8.8.8,32.0
2025-07-06T07:27:58.423279,1.1.1.1,8.0
2025-07-06T07:27:58.423807,cloudflare.com,6.0
2025-07-06T07:27:58.434177,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:58.434723,208.67.222.222,30.0
2025-07-06T07:27:58.621111,8.8.8.8,32.0
2025-07-06T07:27:58.621710,1.1.1.1,8.0
2025-07-06T07:27:58.622258,cloudflare.com,6.0
2025-07-06T07:27:58.631150,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:27:58.634386,208.67.222.222,29.0
2025-07-06T07:27:58.812033,8.8.8.8,30.0
2025-07-06T07:27:58.812717,1.1.1.1,7.0
2025-07-06T07:27:58.813412,cloudflare.com,9.0
2025-07-06T07:27:58.824320,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:58.824995,208.67.222.222,30.0
2025-07-06T07:27:59.023625,8.8.8.8,33.0
2025-07-06T07:27:59.024421,1.1.1.1,9.0
2025-07-06T07:27:59.024996,cloudflare.com,6.0
2025-07-06T07:27:59.030870,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:27:59.031646,208.67.222.222,31.0
2025-07-06T07:27:59.236012,8.8.8.8,28.0
2025-07-06T07:27:59.236548,1.1.1.1,5.0
2025-07-06T07:27:59.237128,cloudflare.com,6.0
2025-07-06T07:27:59.257996,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:27:59.258564,208.67.222.222,29.0
2025-07-06T07:27:59.440705,8.8.8.8,32.0
2025-07-06T07:27:59.441322,1.1.1.1,8.0
2025-07-06T07:27:59.441794,cloudflare.com,9.0
2025-07-06T07:27:59.448311,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:27:59.448894,208.67.222.222,32.0
2025-07-06T07:27:59.625310,8.8.8.8,28.0
2025-07-06T07:27:59.625986,1.1.1.1,4.0
2025-07-06T07:27:59.626573,cloudflare.com,8.0
2025-07-06T07:27:59.640979,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:27:59.641678,208.67.222.222,30.0
2025-07-06T07:27:59.838586,8.8.8.8,31.0
2025-07-06T07:27:59.839233,1.1.1.1,5.0
2025-07-06T07:27:59.839819,cloudflare.com,7.0
2025-07-06T07:27:59.845410,ec2.ap-southeast-2.amazonaws.com,40.0
2025-07-06T07:27:59.845988,208.67.222.222,29.0
2025-07-06T07:28:00.053469,8.8.8.8,31.0
2025-07-06T07:28:00.054181,1.1.1.1,6.0
2025-07-06T07:28:00.054736,cloudflare.com,7.0
2025-07-06T07:28:00.062277,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:28:00.062960,208.67.222.222,28.0
2025-07-06T07:28:00.254057,8.8.8.8,31.0
2025-07-06T07:28:00.254797,1.1.1.1,6.0
2025-07-06T07:28:00.255407,cloudflare.com,12.0
2025-07-06T07:28:00.267509,ec2.ap-southeast-2.amazonaws.com,40.0
2025-07-06T07:28:00.268158,208.67.222.222,28.0
2025-07-06T07:28:00.458557,8.8.8.8,32.0
2025-07-06T07:28:00.459270,1.1.1.1,9.0
2025-07-06T07:28:00.459897,cloudflare.com,10.0
2025-07-06T07:28:00.473915,ec2.ap-southeast-2.amazonaws.com,42.0
2025-07-06T07:28:00.474542,208.67.222.222,30.0
2025-07-06T07:28:00.652345,8.8.8.8,30.0
2025-07-06T07:28:00.652948,1.1.1.1,6.0
2025-07-06T07:28:00.653593,cloudflare.com,9.0
2025-07-06T07:28:00.665691,ec2.ap-southeast-2.amazonaws.com,40.0
2025-07-06T07:28:00.666309,208.67.222.222,28.0
2025-07-06T07:28:00.855141,8.8.8.8,31.0
2025-07-06T07:28:00.855747,1.1.1.1,7.0
2025-07-06T07:28:00.856290,cloudflare.com,8.0
2025-07-06T07:28:00.868809,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:28:00.869391,208.67.222.222,29.0
2025-07-06T07:28:01.066451,8.8.8.8,31.0
2025-07-06T07:28:01.067170,1.1.1.1,6.0
2025-07-06T07:28:01.067741,cloudflare.com,7.0
2025-07-06T07:28:01.074256,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:28:01.074914,208.67.222.222,30.0
2025-07-06T07:28:01.271252,8.8.8.8,30.0
2025-07-06T07:28:01.271909,1.1.1.1,6.0
2025-07-06T07:28:01.272548,cloudflare.com,8.0
2025-07-06T07:28:01.282048,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:28:01.282770,208.67.222.222,30.0
2025-07-06T07:28:01.478798,8.8.8.8,31.0
2025-07-06T07:28:01.479592,1.1.1.1,8.0
2025-07-06T07:28:01.480173,cloudflare.com,5.0
2025-07-06T07:28:01.487179,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:28:01.487886,208.67.222.222,31.0
2025-07-06T07:28:01.674027,8.8.8.8,28.0
2025-07-06T07:28:01.674643,1.1.1.1,4.0
2025-07-06T07:28:01.675139,cloudflare.com,6.0
2025-07-06T07:28:01.689349,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:28:01.689959,208.67.222.222,27.0
2025-07-06T07:28:01.880667,8.8.8.8,32.0
2025-07-06T07:28:01.881211,1.1.1.1,8.0
2025-07-06T07:28:01.881778,cloudflare.com,6.0
2025-07-06T07:28:01.891046,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:28:01.891575,208.67.222.222,30.0
2025-07-06T07:28:02.076188,8.8.8.8,33.0
2025-07-06T07:28:02.076838,1.1.1.1,6.0
2025-07-06T07:28:02.077352,cloudflare.com,7.0
2025-07-06T07:28:02.077809,ec2.ap-southeast-2.amazonaws.com,timeout
2025-07-06T07:28:02.078342,208.67.222.222,28.0
2025-07-06T07:28:02.255056,8.8.8.8,29.0
2025-07-06T07:28:02.255798,1.1.1.1,5.0
2025-07-06T07:28:02.256356,cloudflare.com,7.0
2025-07-06T07:28:02.269682,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:28:02.270356,208.67.222.222,27.0
2025-07-06T07:28:02.448193,8.8.8.8,30.0
2025-07-06T07:28:02.449004,1.1.1.1,6.0
2025-07-06T07:28:02.449555,cloudflare.com,8.0
2025-07-06T07:28:02.462317,ec2.ap-southeast-2.amazonaws.com,40.0
2025-07-06T07:28:02.462899,208.67.222.222,28.0
2025-07-06T07:28:02.655348,8.8.8.8,30.0
2025-07-06T07:28:02.655964,1.1.1.1,7.0
2025-07-06T07:28:02.656475,cloudflare.com,10.0
2025-07-06T07:28:02.671884,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:28:02.672507,208.67.222.222,30.0
2025-07-06T07:28:02.847960,8.8.8.8,30.0
2025-07-06T07:28:02.848565,1.1.1.1,6.0
2025-07-06T07:28:02.849132,cloudflare.com,6.0
2025-07-06T07:28:02.861068,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:28:02.861708,208.67.222.222,28.0
2025-07-06T07:28:03.058639,8.8.8.8,33.0
